run,type,module,name,attrname,attrvalue,value
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.isBackoff,false,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.numChannels,1,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.expMean,1s,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.timeSlotSize,2s,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.numTransmitters,1,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.numChannels,1,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.sendProbability,1,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.expMean,5s,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.timeSlotSize,5s,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.isBackoff,true,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.sendProbability,0.15,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.numTransmitters,10,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.isBackoff,false,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.numChannels,1,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.expMean,1s,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.timeSlotSize,2s,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.numTransmitters,1,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.numChannels,1,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.sendProbability,1,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.expMean,5s,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.timeSlotSize,5s,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-420-20210125-18:32:12-37976,param,,,**.isBackoff,true,
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,datetime,20210125-18:32:15,
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,iterationvars,"$0=0.15, $1=10",
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,iterationvarsf,"0.15,10-",
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,measurement,"$0=0.15, $1=10",
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,network,slottedNetwork,
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,processid,38056,
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,repetition,36,
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,replication,#36,
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,resultdir,results,
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,runnumber,436,
ThroughputVerification2-436-20210125-18:32:15-38056,runattr,,,seedset,36,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.sendProbability,0.15,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.numTransmitters,10,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.isBackoff,false,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.numChannels,1,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.expMean,1s,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.timeSlotSize,2s,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.numTransmitters,1,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.numChannels,1,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.sendProbability,1,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.expMean,5s,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.timeSlotSize,5s,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.isBackoff,true,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.sendProbability,0.15,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.numTransmitters,10,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.isBackoff,false,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.numChannels,1,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.expMean,1s,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.timeSlotSize,2s,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.numTransmitters,1,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.numChannels,1,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.sendProbability,1,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.expMean,5s,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.timeSlotSize,5s,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-436-20210125-18:32:15-38056,param,,,**.isBackoff,true,
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,datetime,20210125-18:32:12,
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,iterationvars,"$0=0.15, $1=10",
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,iterationvarsf,"0.15,10-",
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,measurement,"$0=0.15, $1=10",
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,network,slottedNetwork,
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,processid,37981,
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,repetition,21,
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,replication,#21,
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,resultdir,results,
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,runnumber,421,
ThroughputVerification2-421-20210125-18:32:12-37981,runattr,,,seedset,21,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.sendProbability,0.15,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.numTransmitters,10,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.isBackoff,false,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.numChannels,1,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.expMean,1s,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.timeSlotSize,2s,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.numTransmitters,1,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.numChannels,1,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.sendProbability,1,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.expMean,5s,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.timeSlotSize,5s,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.isBackoff,true,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.sendProbability,0.15,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.numTransmitters,10,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.isBackoff,false,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.numChannels,1,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.expMean,1s,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.timeSlotSize,2s,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.numTransmitters,1,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.numChannels,1,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.sendProbability,1,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.expMean,5s,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.timeSlotSize,5s,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-421-20210125-18:32:12-37981,param,,,**.isBackoff,true,
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,datetime,20210125-18:32:09,
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,iterationvars,"$0=0.15, $1=10",
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,iterationvarsf,"0.15,10-",
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,measurement,"$0=0.15, $1=10",
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,network,slottedNetwork,
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,processid,37892,
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,repetition,4,
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,replication,#4,
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,resultdir,results,
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,runnumber,404,
ThroughputVerification2-404-20210125-18:32:09-37892,runattr,,,seedset,4,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.sendProbability,0.15,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.numTransmitters,10,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.isBackoff,false,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.numChannels,1,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.expMean,1s,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.timeSlotSize,2s,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.numTransmitters,1,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.numChannels,1,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.sendProbability,1,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.expMean,5s,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.timeSlotSize,5s,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.isBackoff,true,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.sendProbability,0.15,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.numTransmitters,10,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.isBackoff,false,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.numChannels,1,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.expMean,1s,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.timeSlotSize,2s,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.numTransmitters,1,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.numChannels,1,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.sendProbability,1,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.expMean,5s,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.timeSlotSize,5s,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-404-20210125-18:32:09-37892,param,,,**.isBackoff,true,
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,datetime,20210125-18:32:14,
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,iterationvars,"$0=0.15, $1=10",
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,iterationvarsf,"0.15,10-",
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,measurement,"$0=0.15, $1=10",
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,network,slottedNetwork,
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,processid,38026,
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,repetition,30,
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,replication,#30,
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,resultdir,results,
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,runnumber,430,
ThroughputVerification2-430-20210125-18:32:14-38026,runattr,,,seedset,30,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.sendProbability,0.15,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.numTransmitters,10,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.isBackoff,false,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.numChannels,1,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.expMean,1s,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.timeSlotSize,2s,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.numTransmitters,1,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.numChannels,1,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.sendProbability,1,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.expMean,5s,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.timeSlotSize,5s,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.isBackoff,true,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.sendProbability,0.15,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.numTransmitters,10,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.isBackoff,false,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.numChannels,1,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.expMean,1s,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.timeSlotSize,2s,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.numTransmitters,1,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.numChannels,1,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.sendProbability,1,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.expMean,5s,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.timeSlotSize,5s,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-430-20210125-18:32:14-38026,param,,,**.isBackoff,true,
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,datetime,20210125-18:32:15,
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,iterationvars,"$0=0.15, $1=10",
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,iterationvarsf,"0.15,10-",
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,measurement,"$0=0.15, $1=10",
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,network,slottedNetwork,
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,processid,38051,
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,repetition,35,
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,replication,#35,
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,resultdir,results,
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,runnumber,435,
ThroughputVerification2-435-20210125-18:32:15-38051,runattr,,,seedset,35,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.sendProbability,0.15,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.numTransmitters,10,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.isBackoff,false,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.numChannels,1,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.expMean,1s,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.timeSlotSize,2s,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.numTransmitters,1,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.numChannels,1,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.sendProbability,1,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.expMean,5s,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.timeSlotSize,5s,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.isBackoff,true,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.sendProbability,0.15,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.numTransmitters,10,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.isBackoff,false,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.numChannels,1,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.expMean,1s,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.timeSlotSize,2s,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.numTransmitters,1,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.numChannels,1,
ThroughputVerification2-435-20210125-18:32:15-38051,param,,,**.sendProbability,1,
