run,type,module,name,attrname,attrvalue,value
ThroughputVerification2-227-20210125-18:31:27-36941,param,,,**.isBackoff,true,
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,datetime,20210125-18:31:25,
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,iterationvars,"$0=0.1, $1=5",
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,iterationvarsf,"0.1,5-",
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,measurement,"$0=0.1, $1=5",
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,network,slottedNetwork,
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,processid,36906,
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,repetition,20,
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,replication,#20,
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,resultdir,results,
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,runnumber,220,
ThroughputVerification2-220-20210125-18:31:25-36906,runattr,,,seedset,20,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.sendProbability,0.1,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.numTransmitters,5,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.isBackoff,false,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.numChannels,1,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.expMean,1s,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.timeSlotSize,2s,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.numTransmitters,1,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.numChannels,1,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.sendProbability,1,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.expMean,5s,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.timeSlotSize,5s,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.isBackoff,true,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.sendProbability,0.1,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.numTransmitters,5,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.isBackoff,false,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.numChannels,1,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.expMean,1s,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.timeSlotSize,2s,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.numTransmitters,1,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.numChannels,1,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.sendProbability,1,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.expMean,5s,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.timeSlotSize,5s,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-220-20210125-18:31:25-36906,param,,,**.isBackoff,true,
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,datetime,20210125-18:31:26,
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,iterationvars,"$0=0.1, $1=5",
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,iterationvarsf,"0.1,5-",
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,measurement,"$0=0.1, $1=5",
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,network,slottedNetwork,
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,processid,36936,
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,repetition,26,
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,replication,#26,
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,resultdir,results,
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,runnumber,226,
ThroughputVerification2-226-20210125-18:31:26-36936,runattr,,,seedset,26,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.sendProbability,0.1,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.numTransmitters,5,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.isBackoff,false,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.numChannels,1,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.expMean,1s,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.timeSlotSize,2s,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.numTransmitters,1,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.numChannels,1,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.sendProbability,1,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.expMean,5s,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.timeSlotSize,5s,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.isBackoff,true,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.sendProbability,0.1,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.numTransmitters,5,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.isBackoff,false,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.numChannels,1,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.expMean,1s,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.timeSlotSize,2s,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.numTransmitters,1,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.numChannels,1,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.sendProbability,1,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.expMean,5s,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.timeSlotSize,5s,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-226-20210125-18:31:26-36936,param,,,**.isBackoff,true,
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,datetime,20210125-18:31:23,
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,iterationvars,"$0=0.1, $1=5",
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,iterationvarsf,"0.1,5-",
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,measurement,"$0=0.1, $1=5",
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,network,slottedNetwork,
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,processid,36861,
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,repetition,11,
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,replication,#11,
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,resultdir,results,
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,runnumber,211,
ThroughputVerification2-211-20210125-18:31:23-36861,runattr,,,seedset,11,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.sendProbability,0.1,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.numTransmitters,5,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.isBackoff,false,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.numChannels,1,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.expMean,1s,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.timeSlotSize,2s,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.numTransmitters,1,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.numChannels,1,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.sendProbability,1,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.expMean,5s,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.timeSlotSize,5s,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.isBackoff,true,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.sendProbability,0.1,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.numTransmitters,5,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.isBackoff,false,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.numChannels,1,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.expMean,1s,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.timeSlotSize,2s,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.numTransmitters,1,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.numChannels,1,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.sendProbability,1,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.expMean,5s,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.timeSlotSize,5s,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-211-20210125-18:31:23-36861,param,,,**.isBackoff,true,
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,datetime,20210125-18:31:25,
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,iterationvars,"$0=0.1, $1=5",
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,iterationvarsf,"0.1,5-",
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,measurement,"$0=0.1, $1=5",
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,network,slottedNetwork,
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,processid,36896,
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,repetition,18,
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,replication,#18,
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,resultdir,results,
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,runnumber,218,
ThroughputVerification2-218-20210125-18:31:25-36896,runattr,,,seedset,18,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.sendProbability,0.1,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.numTransmitters,5,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.isBackoff,false,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.numChannels,1,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.expMean,1s,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.timeSlotSize,2s,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.numTransmitters,1,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.numChannels,1,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.sendProbability,1,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.expMean,5s,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.timeSlotSize,5s,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.isBackoff,true,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.sendProbability,0.1,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.numTransmitters,5,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.isBackoff,false,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.numChannels,1,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.expMean,1s,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.timeSlotSize,2s,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.numTransmitters,1,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.numChannels,1,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.sendProbability,1,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.expMean,5s,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.timeSlotSize,5s,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-218-20210125-18:31:25-36896,param,,,**.isBackoff,true,
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,datetime,20210125-18:31:22,
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,iterationvars,"$0=0.1, $1=5",
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,iterationvarsf,"0.1,5-",
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,measurement,"$0=0.1, $1=5",
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,network,slottedNetwork,
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,processid,36831,
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,repetition,5,
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,replication,#5,
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,resultdir,results,
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,runnumber,205,
ThroughputVerification2-205-20210125-18:31:22-36831,runattr,,,seedset,5,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.sendProbability,0.1,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.numTransmitters,5,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.isBackoff,false,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.numChannels,1,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.expMean,1s,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.timeSlotSize,2s,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.numTransmitters,1,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.numChannels,1,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.sendProbability,1,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.expMean,5s,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.timeSlotSize,5s,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.isBackoff,true,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.sendProbability,0.1,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.numTransmitters,5,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.isBackoff,false,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.numChannels,1,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.expMean,1s,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.timeSlotSize,2s,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.numTransmitters,1,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.numChannels,1,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.sendProbability,1,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.expMean,5s,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.timeSlotSize,5s,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-205-20210125-18:31:22-36831,param,,,**.isBackoff,true,
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,datetime,20210125-18:31:22,
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,iterationvars,"$0=0.1, $1=5",
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,iterationvarsf,"0.1,5-",
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,measurement,"$0=0.1, $1=5",
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,network,slottedNetwork,
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,processid,36826,
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,repetition,4,
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,replication,#4,
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,resultdir,results,
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,runnumber,204,
ThroughputVerification2-204-20210125-18:31:22-36826,runattr,,,seedset,4,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.sendProbability,0.1,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.numTransmitters,5,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.isBackoff,false,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.numChannels,1,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.expMean,1s,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.timeSlotSize,2s,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.numTransmitters,1,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.numChannels,1,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.sendProbability,1,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.expMean,5s,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.timeSlotSize,5s,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.isBackoff,true,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.sendProbability,0.1,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.numTransmitters,5,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.isBackoff,false,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.numChannels,1,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.expMean,1s,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.timeSlotSize,2s,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.numTransmitters,1,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.numChannels,1,
ThroughputVerification2-204-20210125-18:31:22-36826,param,,,**.sendProbability,1,
