run,type,module,name,attrname,attrvalue,value
ThroughputVerification-562-20210124-16:54:19-30997,param,,,**.expMean,5s,
ThroughputVerification-562-20210124-16:54:19-30997,param,,,**.timeSlotSize,5s,
ThroughputVerification-562-20210124-16:54:19-30997,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-562-20210124-16:54:19-30997,param,,,**.isBackoff,true,
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,configname,ThroughputVerification,
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,datetime,20210124-16:54:24,
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,iterationvars,"$0=0.8, $1=10",
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,iterationvarsf,"0.8,10-",
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,measurement,"$0=0.8, $1=10",
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,network,slottedNetwork,
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,processid,31117,
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,repetition,26,
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,replication,#26,
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,resultdir,results,
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,runnumber,586,
ThroughputVerification-586-20210124-16:54:24-31117,runattr,,,seedset,26,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.sendProbability,0.8,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.numTransmitters,10,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.isBackoff,false,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.numChannels,1,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.expMean,1s,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.timeSlotSize,2s,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.numTransmitters,1,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.numChannels,1,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.sendProbability,1,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.expMean,5s,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.timeSlotSize,5s,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-586-20210124-16:54:24-31117,param,,,**.isBackoff,true,
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,configname,ThroughputVerification,
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,datetime,20210124-16:54:20,
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,iterationvars,"$0=0.8, $1=10",
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,iterationvarsf,"0.8,10-",
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,measurement,"$0=0.8, $1=10",
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,network,slottedNetwork,
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,processid,31012,
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,repetition,5,
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,replication,#5,
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,resultdir,results,
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,runnumber,565,
ThroughputVerification-565-20210124-16:54:20-31012,runattr,,,seedset,5,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.sendProbability,0.8,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.numTransmitters,10,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.isBackoff,false,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.numChannels,1,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.expMean,1s,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.timeSlotSize,2s,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.numTransmitters,1,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.numChannels,1,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.sendProbability,1,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.expMean,5s,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.timeSlotSize,5s,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-565-20210124-16:54:20-31012,param,,,**.isBackoff,true,
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,configname,ThroughputVerification,
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,datetime,20210124-16:54:25,
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,iterationvars,"$0=0.8, $1=10",
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,iterationvarsf,"0.8,10-",
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,measurement,"$0=0.8, $1=10",
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,network,slottedNetwork,
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,processid,31142,
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,repetition,31,
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,replication,#31,
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,resultdir,results,
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,runnumber,591,
ThroughputVerification-591-20210124-16:54:25-31142,runattr,,,seedset,31,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.sendProbability,0.8,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.numTransmitters,10,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.isBackoff,false,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.numChannels,1,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.expMean,1s,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.timeSlotSize,2s,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.numTransmitters,1,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.numChannels,1,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.sendProbability,1,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.expMean,5s,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.timeSlotSize,5s,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-591-20210124-16:54:25-31142,param,,,**.isBackoff,true,
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,configname,ThroughputVerification,
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,datetime,20210124-16:54:24,
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,iterationvars,"$0=0.8, $1=10",
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,iterationvarsf,"0.8,10-",
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,measurement,"$0=0.8, $1=10",
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,network,slottedNetwork,
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,processid,31112,
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,repetition,25,
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,replication,#25,
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,resultdir,results,
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,runnumber,585,
ThroughputVerification-585-20210124-16:54:24-31112,runattr,,,seedset,25,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.sendProbability,0.8,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.numTransmitters,10,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.isBackoff,false,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.numChannels,1,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.expMean,1s,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.timeSlotSize,2s,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.numTransmitters,1,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.numChannels,1,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.sendProbability,1,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.expMean,5s,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.timeSlotSize,5s,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-585-20210124-16:54:24-31112,param,,,**.isBackoff,true,
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,configname,ThroughputVerification,
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,datetime,20210124-16:54:26,
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,iterationvars,"$0=0.8, $1=10",
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,iterationvarsf,"0.8,10-",
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,measurement,"$0=0.8, $1=10",
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,network,slottedNetwork,
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,processid,31152,
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,repetition,33,
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,replication,#33,
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,resultdir,results,
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,runnumber,593,
ThroughputVerification-593-20210124-16:54:26-31152,runattr,,,seedset,33,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.sendProbability,0.8,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.numTransmitters,10,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.isBackoff,false,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.numChannels,1,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.expMean,1s,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.timeSlotSize,2s,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.numTransmitters,1,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.numChannels,1,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.sendProbability,1,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.expMean,5s,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.timeSlotSize,5s,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-593-20210124-16:54:26-31152,param,,,**.isBackoff,true,
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,configname,ThroughputVerification,
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,datetime,20210124-16:54:19,
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,iterationvars,"$0=0.8, $1=10",
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,iterationvarsf,"0.8,10-",
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,measurement,"$0=0.8, $1=10",
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,network,slottedNetwork,
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,processid,30992,
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,repetition,1,
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,replication,#1,
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,resultdir,results,
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,runnumber,561,
ThroughputVerification-561-20210124-16:54:19-30992,runattr,,,seedset,1,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.sendProbability,0.8,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.numTransmitters,10,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.isBackoff,false,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.numChannels,1,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.expMean,1s,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.timeSlotSize,2s,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.numTransmitters,1,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.numChannels,1,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.sendProbability,1,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.expMean,5s,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.timeSlotSize,5s,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-561-20210124-16:54:19-30992,param,,,**.isBackoff,true,
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,configname,ThroughputVerification,
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,datetime,20210124-16:54:24,
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,iterationvars,"$0=0.8, $1=10",
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,iterationvarsf,"0.8,10-",
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,measurement,"$0=0.8, $1=10",
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,network,slottedNetwork,
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,processid,31107,
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,repetition,24,
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,replication,#24,
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,resultdir,results,
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,runnumber,584,
ThroughputVerification-584-20210124-16:54:24-31107,runattr,,,seedset,24,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.sendProbability,0.8,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.numTransmitters,10,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.isBackoff,false,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.numChannels,1,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.expMean,1s,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.timeSlotSize,2s,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.numTransmitters,1,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.numChannels,1,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.sendProbability,1,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.expMean,5s,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.timeSlotSize,5s,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-584-20210124-16:54:24-31107,param,,,**.isBackoff,true,
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,configname,ThroughputVerification,
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,datetime,20210124-16:54:25,
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,iterationvars,"$0=0.8, $1=10",
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,iterationvarsf,"0.8,10-",
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,measurement,"$0=0.8, $1=10",
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,network,slottedNetwork,
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,processid,31147,
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,repetition,32,
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,replication,#32,
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,resultdir,results,
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,runnumber,592,
ThroughputVerification-592-20210124-16:54:25-31147,runattr,,,seedset,32,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.sendProbability,0.8,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.numTransmitters,10,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.isBackoff,false,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.numChannels,1,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.expMean,1s,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.timeSlotSize,2s,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.numTransmitters,1,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.numChannels,1,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.sendProbability,1,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.expMean,5s,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.timeSlotSize,5s,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-592-20210124-16:54:25-31147,param,,,**.isBackoff,true,
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,configname,ThroughputVerification,
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,datetime,20210124-16:54:26,
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,iterationvars,"$0=0.8, $1=10",
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,iterationvarsf,"0.8,10-",
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,measurement,"$0=0.8, $1=10",
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,network,slottedNetwork,
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,processid,31173,
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,repetition,37,
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,replication,#37,
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,resultdir,results,
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,runnumber,597,
ThroughputVerification-597-20210124-16:54:26-31173,runattr,,,seedset,37,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.sendProbability,0.8,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.numTransmitters,10,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.isBackoff,false,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.numChannels,1,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.expMean,1s,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.timeSlotSize,2s,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.numTransmitters,1,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.numChannels,1,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.sendProbability,1,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.expMean,5s,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.timeSlotSize,5s,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-597-20210124-16:54:26-31173,param,,,**.isBackoff,true,
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,configname,ThroughputVerification,
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,datetime,20210124-16:54:25,
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,iterationvars,"$0=0.8, $1=10",
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,iterationvarsf,"0.8,10-",
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,measurement,"$0=0.8, $1=10",
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,network,slottedNetwork,
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,processid,31137,
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,repetition,30,
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,replication,#30,
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,resultdir,results,
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,runnumber,590,
ThroughputVerification-590-20210124-16:54:25-31137,runattr,,,seedset,30,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.sendProbability,0.8,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.numTransmitters,10,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.isBackoff,false,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.numChannels,1,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.expMean,1s,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.timeSlotSize,2s,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.numTransmitters,1,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.numChannels,1,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.sendProbability,1,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.expMean,5s,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.timeSlotSize,5s,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-590-20210124-16:54:25-31137,param,,,**.isBackoff,true,
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,configname,ThroughputVerification,
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,datetime,20210124-16:54:23,
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,iterationvars,"$0=0.8, $1=10",
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,iterationvarsf,"0.8,10-",
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,measurement,"$0=0.8, $1=10",
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,network,slottedNetwork,
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,processid,31092,
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,repetition,21,
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,replication,#21,
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,resultdir,results,
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,runnumber,581,
ThroughputVerification-581-20210124-16:54:23-31092,runattr,,,seedset,21,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.sendProbability,0.8,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.numTransmitters,10,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.isBackoff,false,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.numChannels,1,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.expMean,1s,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.timeSlotSize,2s,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.numTransmitters,1,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.numChannels,1,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.sendProbability,1,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.expMean,5s,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.timeSlotSize,5s,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-581-20210124-16:54:23-31092,param,,,**.isBackoff,true,
ThroughputVerification-560-20210124-16:54:19-30987,runattr,,,configname,ThroughputVerification,
ThroughputVerification-560-20210124-16:54:19-30987,runattr,,,datetime,20210124-16:54:19,
ThroughputVerification-560-20210124-16:54:19-30987,runattr,,,experiment,ThroughputVerification,
