run,type,module,name,attrname,attrvalue,value
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.expMean,5s,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.timeSlotSize,5s,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.isBackoff,true,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.sendProbability,0.1,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.numTransmitters,10,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.isBackoff,false,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.numChannels,1,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.expMean,1s,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.timeSlotSize,2s,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.numTransmitters,1,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.numChannels,1,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.sendProbability,1,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.expMean,5s,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.timeSlotSize,5s,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-261-20210125-18:31:33-37112,param,,,**.isBackoff,true,
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,datetime,20210125-18:31:35,
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,iterationvars,"$0=0.1, $1=10",
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,iterationvarsf,"0.1,10-",
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,measurement,"$0=0.1, $1=10",
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,network,slottedNetwork,
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,processid,37147,
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,repetition,28,
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,replication,#28,
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,resultdir,results,
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,runnumber,268,
ThroughputVerification2-268-20210125-18:31:35-37147,runattr,,,seedset,28,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.sendProbability,0.1,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.numTransmitters,10,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.isBackoff,false,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.numChannels,1,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.expMean,1s,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.timeSlotSize,2s,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.numTransmitters,1,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.numChannels,1,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.sendProbability,1,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.expMean,5s,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.timeSlotSize,5s,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.isBackoff,true,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.sendProbability,0.1,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.numTransmitters,10,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.isBackoff,false,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.numChannels,1,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.expMean,1s,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.timeSlotSize,2s,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.numTransmitters,1,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.numChannels,1,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.sendProbability,1,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.expMean,5s,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.timeSlotSize,5s,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-268-20210125-18:31:35-37147,param,,,**.isBackoff,true,
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,datetime,20210125-18:31:33,
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,iterationvars,"$0=0.1, $1=10",
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,iterationvarsf,"0.1,10-",
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,measurement,"$0=0.1, $1=10",
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,network,slottedNetwork,
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,processid,37107,
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,repetition,20,
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,replication,#20,
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,resultdir,results,
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,runnumber,260,
ThroughputVerification2-260-20210125-18:31:33-37107,runattr,,,seedset,20,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.sendProbability,0.1,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.numTransmitters,10,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.isBackoff,false,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.numChannels,1,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.expMean,1s,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.timeSlotSize,2s,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.numTransmitters,1,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.numChannels,1,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.sendProbability,1,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.expMean,5s,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.timeSlotSize,5s,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.isBackoff,true,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.sendProbability,0.1,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.numTransmitters,10,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.isBackoff,false,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.numChannels,1,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.expMean,1s,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.timeSlotSize,2s,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.numTransmitters,1,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.numChannels,1,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.sendProbability,1,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.expMean,5s,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.timeSlotSize,5s,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-260-20210125-18:31:33-37107,param,,,**.isBackoff,true,
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,datetime,20210125-18:31:30,
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,iterationvars,"$0=0.1, $1=10",
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,iterationvarsf,"0.1,10-",
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,measurement,"$0=0.1, $1=10",
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,network,slottedNetwork,
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,processid,37036,
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,repetition,6,
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,replication,#6,
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,resultdir,results,
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,runnumber,246,
ThroughputVerification2-246-20210125-18:31:30-37036,runattr,,,seedset,6,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.sendProbability,0.1,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.numTransmitters,10,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.isBackoff,false,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.numChannels,1,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.expMean,1s,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.timeSlotSize,2s,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.numTransmitters,1,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.numChannels,1,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.sendProbability,1,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.expMean,5s,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.timeSlotSize,5s,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.isBackoff,true,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.sendProbability,0.1,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.numTransmitters,10,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.isBackoff,false,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.numChannels,1,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.expMean,1s,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.timeSlotSize,2s,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.numTransmitters,1,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.numChannels,1,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.sendProbability,1,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.expMean,5s,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.timeSlotSize,5s,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-246-20210125-18:31:30-37036,param,,,**.isBackoff,true,
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,datetime,20210125-18:31:32,
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,iterationvars,"$0=0.1, $1=10",
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,iterationvarsf,"0.1,10-",
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,measurement,"$0=0.1, $1=10",
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,network,slottedNetwork,
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,processid,37071,
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,repetition,13,
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,replication,#13,
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,resultdir,results,
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,runnumber,253,
ThroughputVerification2-253-20210125-18:31:32-37071,runattr,,,seedset,13,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.sendProbability,0.1,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.numTransmitters,10,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.isBackoff,false,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.numChannels,1,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.expMean,1s,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.timeSlotSize,2s,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.numTransmitters,1,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.numChannels,1,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.sendProbability,1,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.expMean,5s,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.timeSlotSize,5s,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.isBackoff,true,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.sendProbability,0.1,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.numTransmitters,10,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.isBackoff,false,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.numChannels,1,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.expMean,1s,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.timeSlotSize,2s,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.numTransmitters,1,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.numChannels,1,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.sendProbability,1,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.expMean,5s,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.timeSlotSize,5s,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-253-20210125-18:31:32-37071,param,,,**.isBackoff,true,
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,datetime,20210125-18:31:35,
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,iterationvars,"$0=0.1, $1=10",
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,iterationvarsf,"0.1,10-",
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,measurement,"$0=0.1, $1=10",
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,network,slottedNetwork,
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,processid,37152,
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,repetition,29,
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,replication,#29,
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,resultdir,results,
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,runnumber,269,
ThroughputVerification2-269-20210125-18:31:35-37152,runattr,,,seedset,29,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.sendProbability,0.1,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.numTransmitters,10,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.isBackoff,false,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.numChannels,1,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.expMean,1s,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.timeSlotSize,2s,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.numTransmitters,1,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.numChannels,1,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.sendProbability,1,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.expMean,5s,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.timeSlotSize,5s,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.isBackoff,true,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.sendProbability,0.1,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.numTransmitters,10,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.isBackoff,false,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.numChannels,1,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.expMean,1s,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.timeSlotSize,2s,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.numTransmitters,1,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.numChannels,1,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.sendProbability,1,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.expMean,5s,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.timeSlotSize,5s,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-269-20210125-18:31:35-37152,param,,,**.isBackoff,true,
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,configname,ThroughputVerification2,
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,datetime,20210125-18:31:32,
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,experiment,ThroughputVerification2,
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,inifile,omnetpp.ini,
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,iterationvars,"$0=0.1, $1=10",
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,iterationvarsf,"0.1,10-",
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,measurement,"$0=0.1, $1=10",
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,network,slottedNetwork,
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,processid,37076,
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,repetition,14,
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,replication,#14,
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,resultdir,results,
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,runnumber,254,
ThroughputVerification2-254-20210125-18:31:32-37076,runattr,,,seedset,14,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.sendProbability,0.1,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.numTransmitters,10,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.isBackoff,false,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.numChannels,1,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.expMean,1s,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.timeSlotSize,2s,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.numTransmitters,1,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.numChannels,1,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.sendProbability,1,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.expMean,5s,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.timeSlotSize,5s,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.isBackoff,true,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.sendProbability,0.1,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.numTransmitters,10,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.isBackoff,false,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.numChannels,1,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.expMean,1s,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.timeSlotSize,2s,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.numTransmitters,1,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.numChannels,1,
ThroughputVerification2-254-20210125-18:31:32-37076,param,,,**.sendProbability,1,
