run,type,module,name,attrname,attrvalue,value
ThroughputVerification-270-20210124-16:53:04-29492,attr,slottedNetwork.ch,throughput:mean,source,throughputSignal,
ThroughputVerification-271-20210124-16:53:04-29497,scalar,slottedNetwork.ch,throughput:mean,,,0.042222222222222
ThroughputVerification-271-20210124-16:53:04-29497,attr,slottedNetwork.ch,throughput:mean,source,throughputSignal,
ThroughputVerification-272-20210124-16:53:04-29502,scalar,slottedNetwork.ch,throughput:mean,,,0.038888888888889
ThroughputVerification-272-20210124-16:53:04-29502,attr,slottedNetwork.ch,throughput:mean,source,throughputSignal,
ThroughputVerification-273-20210124-16:53:04-29507,scalar,slottedNetwork.ch,throughput:mean,,,0.033333333333333
ThroughputVerification-273-20210124-16:53:04-29507,attr,slottedNetwork.ch,throughput:mean,source,throughputSignal,
ThroughputVerification-274-20210124-16:53:04-29512,scalar,slottedNetwork.ch,throughput:mean,,,0.04
ThroughputVerification-274-20210124-16:53:04-29512,attr,slottedNetwork.ch,throughput:mean,source,throughputSignal,
ThroughputVerification-275-20210124-16:53:05-29517,scalar,slottedNetwork.ch,throughput:mean,,,0.04
ThroughputVerification-275-20210124-16:53:05-29517,attr,slottedNetwork.ch,throughput:mean,source,throughputSignal,
ThroughputVerification-276-20210124-16:53:05-29522,scalar,slottedNetwork.ch,throughput:mean,,,0.038333333333333
ThroughputVerification-276-20210124-16:53:05-29522,attr,slottedNetwork.ch,throughput:mean,source,throughputSignal,
ThroughputVerification-277-20210124-16:53:05-29527,scalar,slottedNetwork.ch,throughput:mean,,,0.043333333333333
ThroughputVerification-277-20210124-16:53:05-29527,attr,slottedNetwork.ch,throughput:mean,source,throughputSignal,
ThroughputVerification-278-20210124-16:53:05-29532,scalar,slottedNetwork.ch,throughput:mean,,,0.038333333333333
ThroughputVerification-278-20210124-16:53:05-29532,attr,slottedNetwork.ch,throughput:mean,source,throughputSignal,
ThroughputVerification-279-20210124-16:53:05-29537,scalar,slottedNetwork.ch,throughput:mean,,,0.044444444444444
ThroughputVerification-279-20210124-16:53:05-29537,attr,slottedNetwork.ch,throughput:mean,source,throughputSignal,
